id1,id2,id3
373,868,1
373,888,1
373,948,1
373,968,1
373,1021,1
373,1106,1
373,1162,1
373,1192,1
373,1360,1
373,1422,1
373,1442,1
373,1481,1
373,1485,1
373,1679,1
373,1869,1
373,2342,1
373,2376,1
373,2453,-1
373,2522,1
373,2557,1
373,2620,1
374,1,1
375,1,1
375,356,1
375,1904,1
375,1965,1
376,1,1
377,1,1
377,1548,1
377,1743,1
378,1,1
378,37,1
378,1206,1
378,1360,1
378,2197,1
379,1,1
379,381,1
380,1,1
380,151,1
380,239,1
380,368,1
380,962,1
380,3120,1
381,1,1
381,30,1
381,149,1
381,174,1
381,379,1
381,620,1
381,715,1
381,1362,1
381,1400,1
381,1422,1
381,1485,1
381,2065,1
381,3084,1
382,1,1
383,1,1
383,11,1
383,1422,1
384,1,1
384,431,1
384,690,1
384,748,1
384,855,1
384,2532,1
385,1,1
385,136,1
385,349,1
385,524,1
385,555,1
385,557,1
385,620,1
385,634,1
385,914,1
385,1106,1
385,1158,1
385,1359,1
385,1360,1
385,1742,1
385,1939,1
385,1949,1
385,2189,1
385,2515,1
385,2516,1
385,2517,1
385,2518,1
385,2519,1
385,2520,1
385,2521,1
385,2522,1
385,2523,1
385,2524,1
385,2525,1
385,2526,1
385,2527,1
385,2528,1
386,1,1
386,2524,1
386,3722,1
387,1,1
387,395,1
387,2752,1
387,3058,1
388,1,1
388,617,1
388,637,1
388,1818,1
388,3639,1
389,1,1
389,53,1
389,1359,1
389,1446,1
389,1559,1
389,1960,1
389,2110,1
389,2223,1
389,2999,1
389,3498,1
390,1,1
391,1,1
391,355,1
391,511,1
391,558,1
391,593,1
391,914,1
391,917,1
391,942,1
391,978,1
391,989,1
391,1444,1
391,2088,1
391,2153,1
391,2460,1
391,2554,1
391,2557,1
391,3380,1
392,1,1
392,2370,1
393,1,1
393,49,1
393,654,1
393,3634,1
393,3635,1
394,1,1
394,135,1
394,149,1
394,559,1
394,659,1
394,688,1
394,895,-1
394,2224,1
394,3402,1
394,3403,1
394,3404,1
395,1,1
395,38,1
395,45,1
395,141,1
395,145,1
395,265,1
395,387,1
395,962,1
395,2370,1
395,2899,1
396,1,1
396,49,1
396,543,1
396,568,1
396,610,1
396,688,1
396,698,1
396,876,1
397,1,1
398,1,1
398,278,1
398,547,1
402,49,1
402,51,1
402,74,1
402,149,1
402,535,1
402,538,1
402,541,1
402,560,1
402,602,1
402,629,1
402,897,1
402,900,1
409,53,1
409,135,1
409,140,1
409,620,1
409,681,1
409,690,1
409,711,1
409,778,1
409,842,1
409,1311,1
409,3312,1
410,79,1
410,276,1
412,238,1
415,1030,1
418,97,1
419,178,1
419,276,1
419,778,1
419,1314,1
421,1311,1
422,22,1
422,39,1
422,43,1
422,79,1
422,92,1
422,178,1
422,258,1
422,355,1
422,563,1
422,612,1
422,716,1
422,735,1
422,743,1
422,784,1
422,816,1
422,1069,1
422,1119,1
422,1248,1
422,1311,1
422,1521,1
422,1886,1
425,562,1
428,195,1
428,563,1
428,564,1
431,384,1
433,778,1
434,1486,1
439,795,1
439,1468,1
441,178,1
441,586,1
450,154,1
450,276,1
450,540,1
450,547,1
450,564,1
450,624,1
450,1131,1
450,1188,1
450,3392,1
451,11,1
451,62,1
451,105,1
451,231,1
451,237,1
451,238,1
451,284,1
451,514,1
451,715,1
451,800,1
451,802,1
451,1071,1
451,3271,1
451,3272,1
451,3273,-1
452,109,1
452,610,1
452,816,1
455,711,1
459,349,1
459,610,1
459,1145,1
464,43,1
465,13,1
465,589,1
470,589,1
472,589,1
474,320,1
474,1481,1
476,115,1
476,133,-1
476,264,1
476,850,1
476,1406,1
477,1481,1
480,133,1
480,305,1
480,681,1
480,731,1
480,1319,1
480,1672,1
482,681,1
483,681,1
496,139,1
502,74,1
502,150,1
502,2207,1
506,1929,1
506,1939,1
506,2524,1
506,3030,1
507,135,1
507,137,1
507,533,1
507,555,1
507,933,1
507,1442,-1
507,1683,1
507,1856,1
507,2617,1
507,2680,1
507,2746,1
507,3183,1
511,137,1
511,655,1
511,914,1
511,2513,1
512,49,1
512,154,1
512,563,1
512,682,1
512,728,1
512,1043,1
513,43,-1
513,46,1
513,49,1
513,79,1
513,221,1
513,539,1
513,563,1
513,571,1
513,583,1
513,688,1
513,735,1
513,816,1
513,869,1
513,1026,1
513,1611,1
513,1701,1
513,1777,1
513,1787,-1
513,2927,1
513,2928,1
513,2929,1
514,8,1
514,49,1
514,62,1
514,105,1
514,223,1
514,276,1
514,451,1
514,540,-1
514,610,1
514,690,1
514,711,1
514,715,1
514,718,1
514,728,1
514,757,1
514,762,1
514,788,1
514,793,1
514,812,1
514,861,1
514,876,1
514,1043,1
514,1048,1
514,1302,1
514,1806,1
514,1844,1
514,1999,1
514,2238,-1
514,3105,1
514,3106,1
515,8,1
515,49,1
515,53,1
515,221,1
515,236,1
515,244,1
515,258,1
515,259,1
515,262,1
515,271,1
515,342,1
515,349,1
515,528,1
515,546,1
515,547,1
515,562,1
515,564,1
515,570,1
515,571,1
515,598,1
515,617,1
515,621,1
515,622,1
515,624,1
515,659,1
515,690,1
515,706,1
515,715,1
515,774,1
515,795,1
515,822,1
515,839,1
515,853,1
515,881,1
515,956,1
515,1131,1
515,1215,-1
515,1364,1
515,1446,1
515,1953,1
515,2002,1
515,2213,1
515,2427,1
516,49,1
516,622,1
516,731,1
516,1162,1
516,1239,-1
516,2714,-1
516,3733,-1
517,48,1
517,49,1
517,51,1
517,133,-1
517,149,1
517,265,1
517,535,1
517,537,1
517,538,1
517,560,1
517,578,1
517,599,1
517,600,1
517,629,1
517,672,1
517,683,1
517,688,1
517,888,1
517,900,1
517,914,1
517,970,1
517,991,1
517,997,1
517,1000,1
517,2112,1
517,2209,1
517,2697,1
517,2883,1
517,2884,1
518,21,1
518,49,1
518,70,1
518,617,1
518,682,1
518,1699,1
519,25,1
519,30,1
519,49,1
519,53,1
519,83,1
519,123,1
519,133,-1
519,135,1
519,269,1
519,291,1
519,296,1
519,301,1
519,316,1
519,356,1
519,373,1
519,528,1
519,540,1
519,546,1
519,547,1
519,557,1
519,564,1
519,572,1
519,589,-1
519,624,1
519,625,1
519,626,1
519,659,1
519,676,1
519,715,1
519,731,1
519,822,1
519,847,1
519,856,1
519,910,1
519,950,1
519,954,1
519,958,1
519,1099,1
519,1195,1
519,1227,1
519,1230,1
519,1238,1
519,1283,1
519,1304,1
519,1307,1
519,1320,1
519,1481,1
519,1534,1
519,1536,1
519,1537,1
519,1538,1
519,1542,1
519,1554,1
519,1679,1
519,1938,1
519,1968,1
519,2233,1
519,2329,1
519,2330,1
519,2331,1
519,2332,1
519,2333,1
520,21,1
520,30,1
520,46,1
520,49,1
520,50,-1
520,53,1
520,70,1
520,72,1
520,135,1
520,139,1
520,149,1
520,269,1
520,349,1
520,511,-1
520,521,1
520,542,1
520,556,1
520,562,1
520,617,1
520,637,1
520,681,1
520,1021,1
520,1238,-1
520,1481,1
520,1999,1
520,2292,1
520,2308,1
520,2665,1
520,2697,1
520,2921,1
521,30,1
521,43,1
521,49,1
521,53,1
521,70,1
521,133,-1
521,135,1
521,197,1
521,244,1
521,349,1
521,372,1
521,520,1
521,524,1
521,542,1
521,547,1
521,574,1
521,625,1
521,627,1
521,715,1
521,731,1
521,789,1
521,856,1
521,1162,1
521,1178,1
521,1195,1
521,1206,1
521,1412,1
521,1459,1
521,1485,1
521,1818,1
521,1850,1
521,1926,1
521,1999,1
521,2061,1
521,2289,1
521,2454,1
521,2455,1
521,2456,1
521,2457,1
521,2458,1
522,14,1
522,45,1
522,49,1
522,70,1
522,624,1
522,644,1
522,681,1
522,688,1
522,958,1
522,1118,1
522,1387,1
522,1388,1
522,1427,1
522,1442,-1
522,1561,-1
522,1806,1
522,1844,1
522,2345,1
522,2403,1
522,2404,1
522,2405,1
522,2406,1
523,49,1
523,79,1
523,117,1
523,120,1
523,244,1
523,258,1
523,589,1
523,659,1
523,709,1
523,716,1
523,743,1
523,850,1
523,884,-1
523,1062,1
523,1239,-1
523,1319,1
523,2501,1
524,49,1
524,53,1
524,70,1
524,131,1
524,135,1
524,149,1
524,195,1
524,350,1
524,354,1
524,385,1
524,521,1
524,535,1
524,540,1
524,541,1
524,555,1
524,563,1
524,570,1
524,571,1
524,590,1
524,612,1
524,624,1
524,639,1
524,681,1
524,690,1
524,735,1
524,774,1
524,799,1
524,810,1
524,816,1
524,943,1
524,954,1
524,1048,1
524,1162,1
524,1307,1
524,1400,1
524,1408,1
524,1446,1
524,1474,1
524,1481,1
524,2656,1
524,2657,1
524,2658,1
524,2659,1
524,2661,1
524,2662,-1
525,49,1
526,49,1
526,276,1
526,1522,1
527,49,1
527,50,1
527,149,1
527,402,1
527,537,1
527,552,1
527,568,1
527,579,1
527,688,1
527,696,1
527,1430,1
527,1740,1
527,1842,1
527,2024,1
527,2660,1
527,3076,1
527,3141,1
527,3209,1
528,43,1
528,45,1
528,46,1
528,49,1
528,53,1
528,70,1
528,126,1
528,129,1
528,135,1
528,136,1
528,139,1
528,258,1
528,269,1
528,349,1
528,480,1
528,515,1
528,529,1
528,535,1
528,540,1
528,542,1
528,547,1
528,553,1
528,557,1
528,562,1
528,564,1
528,574,1
528,579,1
528,590,1
528,609,1
528,614,1
528,615,1
528,617,1
528,622,1
528,627,1
528,634,1
528,637,1
528,659,1
528,681,1
528,715,1
528,810,1
528,812,1
528,842,1
528,879,1
528,1003,1
528,1162,1
528,1178,1
528,1188,1
528,1196,1
528,1221,1
528,1243,1
528,1296,1
528,1304,1
528,1387,-1
528,1409,1
528,1412,1
528,1473,1
528,1515,1
528,1538,1
528,1561,-1
528,1562,-1
528,1659,-1
528,1672,1
528,1806,1
528,1863,1
528,2106,1
528,2108,1
528,2208,1
528,2218,-1
528,2308,1
528,2321,1
528,2322,1
528,2323,1
528,2324,1
528,2325,1
528,2326,1
528,2327,1
528,2328,1
529,8,1
529,21,1
529,43,1
529,49,1
529,53,1
529,135,-1
529,154,1
529,356,1
529,528,1
529,541,1
529,542,1
529,562,1
529,615,1
529,625,1
529,635,1
529,659,1
529,675,1
529,680,1
529,711,1
529,731,1
529,831,1
529,857,1
529,892,1
529,1018,1
529,1038,1
529,1178,1
529,1189,1
529,1243,1
529,1805,1
529,2007,1
529,2986,1
530,21,1
530,49,1
530,149,1
530,544,1
530,579,1
530,876,1
530,884,-1
530,1504,1
530,2185,1
530,2225,1
530,2704,1
530,2999,1
531,21,1
531,48,1
531,49,1
531,53,1
531,149,1
531,265,1
531,534,1
531,544,1
531,591,1
531,711,1
531,718,1
531,884,-1
531,940,1
531,983,1
531,1249,-1
531,1250,-1
531,1251,-1
531,1252,-1
531,1318,1
531,1362,1
531,2660,1
532,49,1
532,675,1
532,686,1
532,894,1
532,1442,-1
532,1970,1
532,1989,1
533,8,1
533,30,1
533,49,1
533,135,1
533,139,1
533,197,1
533,318,1
533,507,1
533,541,1
533,560,1
533,589,1
533,617,1
533,627,1
533,655,1
533,656,1
533,675,1
533,789,1
533,829,1
533,1187,1
533,1359,1
533,1360,1
533,1394,1
533,1425,1
533,1437,1
533,1966,1
533,1991,1
533,2488,1
533,2696,1
533,2697,1
533,2698,1
533,2699,1
533,2700,1
533,2701,1
533,2702,1
534,21,1
534,37,1
534,46,1
534,48,1
534,49,1
534,74,1
534,75,1
534,149,1
534,239,1
534,531,1
534,537,1
534,538,1
534,601,1
534,674,1
534,696,1
534,698,1
534,1428,1
534,1740,1
534,2149,1
534,2621,1
534,2622,1
534,2623,1
534,2624,-1
534,2625,1
535,8,1
535,14,1
535,21,1
535,37,1
535,46,1
535,49,1
535,51,1
535,53,1
535,70,1
535,96,1
535,117,1
535,120,1
535,131,1
535,135,1
535,139,1
535,149,1
535,151,1
535,158,1
535,317,1
535,373,1
535,402,1
535,517,1
535,524,1
535,528,1
535,536,1
535,540,1
535,542,1
535,543,1
535,564,1
535,579,1
535,598,1
535,599,1
535,603,1
535,620,1
535,637,1
535,659,1
535,681,1
535,688,1
535,690,1
535,692,1
535,706,1
535,709,1
535,711,1
535,731,1
535,796,1
535,816,1
535,951,1
535,1038,1
535,1093,1
535,1142,1
535,1178,1
535,1240,1
535,1311,1
535,1323,1
535,1389,1
535,1408,1
535,1428,1
535,1544,1
535,1545,1
535,1944,1
535,1945,1
535,1972,1
535,1976,1
535,1986,1
535,1996,1
535,2196,1
535,2197,1
535,2198,1
535,2199,1
535,2200,1
535,2201,1
535,2202,1
535,2203,1
535,2204,1
535,2206,1
535,2207,1
535,2208,1
535,2209,1
535,2210,1
535,2211,1
535,2212,1
535,2213,1
535,2214,1
535,2215,1
536,49,1
536,50,1
536,535,1
536,537,1
536,538,1
536,580,1
537,49,1
537,96,1
537,149,1
537,261,1
537,517,1
537,534,1
537,536,1
537,538,1
537,543,1
537,577,1
537,580,1
537,601,1
537,896,1
537,1093,1
537,1935,1
537,2023,1
537,2053,1
537,2245,1
537,2293,1
537,2742,1
538,21,1
538,48,1
538,49,1
538,50,1
538,53,1
538,149,1
538,402,1
538,517,1
538,533,1
538,534,1
538,535,1
538,537,1
538,543,1
538,544,1
538,577,1
538,617,1
538,640,1
538,674,1
538,675,1
538,688,1
538,698,1
538,701,1
538,900,1
538,914,1
538,915,1
538,987,-1
538,991,1
538,1428,1
538,1442,-1
538,1443,1
538,1446,1
538,1484,1
538,1487,1
538,1491,1
538,1493,1
538,2088,1
538,2150,1
538,2250,1
538,2340,1
538,2341,1
538,2342,1
539,39,1
539,45,1
539,46,1
539,49,1
539,79,1
539,80,1
539,513,1
539,571,-1
539,584,1
539,604,1
539,610,1
539,743,1
539,770,1
539,816,1
539,857,1
539,1007,1
539,1025,-1
539,1080,-1
539,1134,1
539,1178,1
539,1564,1
539,1699,1
539,1704,1
539,1712,1
539,1724,1
539,1738,1
539,1761,1
539,1765,1
539,3275,1
539,3276,1
540,8,1
540,42,1
540,49,1
540,50,1
540,53,1
540,60,1
540,62,1
540,63,1
540,82,1
540,113,1
540,115,1
540,117,1
540,123,1
540,129,1
540,135,1
540,149,1
540,165,1
540,174,1
540,204,1
540,221,1
540,224,1
540,225,1
540,231,1
540,236,1
540,244,1
540,249,1
540,254,1
540,257,1
540,258,1
540,264,1
540,268,1
540,271,1
540,276,1
540,283,1
540,284,1
540,316,1
540,320,1
540,342,1
540,349,1
540,373,-1
540,450,1
540,455,1
540,514,1
540,515,1
540,519,1
540,528,1
540,535,1
540,541,1
540,546,1
540,547,1
540,562,1
540,570,1
540,571,1
540,573,1
540,583,1
540,587,1
540,589,-1
540,610,1
540,619,1
540,620,1
540,622,1
540,623,1
540,624,1
540,625,1
540,644,1
540,681,1
540,682,1
540,688,1
540,690,1
540,691,1
540,703,1
540,704,-1
540,706,1
540,709,1
540,711,1
540,713,1
540,715,1
540,718,1
540,727,1
540,729,1
540,731,1
540,732,1
540,733,1
540,741,-1
540,742,1
540,743,1
540,757,1
540,761,1
540,762,1
540,763,1
540,765,1
540,768,1
540,778,1
540,785,1
540,788,1
540,789,1
540,799,1
540,803,1
540,812,1
540,822,1
540,842,1
540,847,1
540,848,1
540,850,1
540,856,1
540,861,1
540,872,1
540,876,1
540,880,1
540,884,-1
540,950,1
540,953,1
540,956,1
540,1002,1
540,1018,1
540,1021,1
540,1109,1
540,1131,1
540,1142,1
540,1144,1
540,1145,1
540,1151,1
540,1162,1
540,1169,1
540,1171,-1
540,1172,-1
540,1176,1
540,1180,1
540,1183,1
540,1188,1
540,1190,1
540,1192,1
540,1213,1
540,1215,-1
540,1221,1
540,1222,1
540,1227,1
540,1228,-1
540,1238,-1
540,1250,-1
540,1251,-1
540,1252,-1
540,1283,1
540,1293,1
540,1302,1
540,1307,1
540,1317,1
540,1321,1
540,1390,1
540,1403,1
540,1405,1
540,1475,1
540,1477,1
540,1508,1
540,1514,1
540,1581,1
540,1611,1
540,1652,-1
540,1684,1
540,1855,1
540,1919,1
540,1962,1
540,1999,1
540,2002,1
540,2030,1
540,2073,1
540,2113,1
540,2120,1
540,2122,1
540,2186,1
540,2233,1
540,2238,-1
540,2322,1
540,2328,1
540,2376,-1
540,2626,1
540,2643,1
540,2649,-1
540,2767,1
540,2850,1
540,2923,1
540,2924,1
540,2959,1
540,2960,1
540,2961,1
540,2962,1
540,2963,1
540,2964,1
540,2965,1
540,2966,1
540,2967,1
540,2968,1
540,2969,1
540,2970,1
540,2971,1
540,2972,1
540,2973,1
540,2974,1
540,2975,1
540,2976,1
540,2977,1
540,2978,-1
541,8,1
541,13,1
541,21,1
541,30,1
541,43,-1
541,49,1
541,70,1
541,80,1
541,83,1
541,135,1
541,139,1
541,149,1
541,153,1
541,174,1
541,221,1
541,349,1
541,402,1
541,540,-1
541,542,1
541,560,1
541,562,1
541,563,1
541,564,1
541,579,1
541,591,1
541,612,1
541,624,1
541,637,1
541,675,1
541,681,1
541,691,1
541,706,1
541,711,1
541,735,1
541,743,1
541,774,1
541,810,1
541,816,1
541,838,1
541,982,1
541,1016,1
541,1169,1
541,1174,1
541,1215,1
541,1290,1
541,1451,1
541,1478,1
541,1726,1
541,1811,1
541,1927,1
541,2086,1
541,2087,1
541,2088,1
542,30,1
542,46,-1
542,49,1
542,70,1
542,72,1
542,131,1
542,135,1
542,139,1
542,149,1
542,301,1
542,520,1
542,521,1
542,528,1
542,529,1
542,535,1
542,541,1
542,556,1
542,558,1
542,562,1
542,564,1
542,590,1
542,591,1
542,612,1
542,620,1
542,624,1
542,625,1
542,659,1
542,681,1
542,711,1
542,715,1
542,743,1
542,748,1
542,762,1
542,770,1
542,816,1
542,850,1
542,884,-1
542,1048,1
542,1162,1
542,1188,1
542,1249,-1
542,1251,-1
542,1252,-1
542,1283,1
542,1360,1
543,49,1
543,51,1
543,144,1
543,149,1
543,396,1
543,533,1
543,535,1
543,537,1
543,568,1
543,577,1
543,578,1
543,599,1
543,631,1
543,660,1
543,665,1
543,672,1
543,674,1
543,683,1
543,688,1
543,802,1
543,890,1
543,891,1
543,900,1
543,914,1
543,916,1
543,944,1
543,982,1
543,983,1
543,985,1
543,988,1
543,989,1
543,994,1
543,1159,1
543,1276,1
543,1448,1
543,1486,1
543,1837,1
543,1849,1
543,1969,1
543,1970,1
543,1972,1
543,1973,1
543,1976,1
543,1978,1
543,1979,1
543,1980,1
543,1981,1
543,1982,1
543,1983,1
543,1984,1
543,1985,1
543,1986,1
543,1987,1
543,1988,1
543,1989,1
543,1990,1
543,1991,1
543,1992,1
543,1993,1
543,1994,1
543,1995,1
543,1996,1
544,37,1
544,49,1
544,75,1
544,149,1
544,530,1
544,531,1
544,606,1
544,888,1
544,994,1
544,1989,1
544,2505,1
544,2506,1
544,2507,1
544,2508,1
544,2509,1
544,2510,1
544,2512,1
545,46,1
545,49,1
545,72,1
545,74,1
545,135,1
545,139,1
545,564,1
545,571,1
545,604,-1
545,610,1
545,611,1
545,617,1
545,623,1
545,675,1
545,715,1
545,1259,1
545,1717,-1
546,49,1
546,70,1
546,139,1
546,515,1
546,519,1
546,521,1
546,540,1
546,541,1
546,547,1
546,564,1
546,572,1
546,610,1
546,711,1
546,953,1
546,1159,1
546,1162,1
546,1240,1
547,8,1
547,18,-1
547,22,-1
547,29,1
547,33,-1
547,39,1
547,43,1
547,49,1
547,53,1
547,62,1
547,89,-1
547,113,1
547,115,1
547,117,1
547,133,-1
547,136,1
547,174,1
547,181,-1
547,186,-1
547,193,-1
547,221,1
547,231,-1
547,236,1
547,243,1
547,254,-1
547,259,-1
547,264,-1
547,284,1
547,292,-1
547,320,-1
547,359,-1
547,360,-1
547,362,-1
547,398,1
547,419,-1
547,450,1
547,517,-1
547,519,-1
547,523,-1
547,528,1
547,546,1
547,548,-1
547,553,-1
547,562,1
547,563,1
547,564,1
547,571,1
547,572,-1
547,574,1
547,597,1
547,598,1
547,610,1
547,612,1
547,622,1
547,624,1
547,644,1
547,655,-1
547,659,1
547,663,-1
547,680,1
547,682,1
547,684,1
547,690,1
547,692,-1
547,701,-1
547,711,1
547,712,1
547,713,1
547,714,-1
547,715,1
547,716,1
547,728,1
547,729,-1
547,731,1
547,735,1
547,742,-1
547,743,1
547,758,1
547,761,-1
547,768,1
547,774,1
547,776,-1
547,795,-1
547,798,-1
547,800,-1
547,803,1
547,805,-1
547,811,1
547,812,1
547,815,1
547,831,1
547,838,1
547,839,1
547,841,1
547,846,1
547,847,1
547,853,-1
547,855,1
547,861,1
547,868,-1
547,876,1
547,921,1
547,939,1
547,955,1
547,956,-1
547,982,-1
547,1002,1
547,1003,-1
547,1010,-1
547,1013,1
547,1016,1
547,1023,1
547,1024,-1
547,1030,-1
547,1032,1
547,1037,1
547,1040,-1
547,1041,-1
547,1042,-1
547,1051,1
547,1052,-1
547,1054,1
547,1079,1
547,1080,1
547,1094,-1
547,1095,-1
547,1096,-1
547,1097,-1
547,1114,1
547,1116,1
547,1118,1
547,1123,1
547,1136,1
547,1138,1
547,1141,1
547,1142,-1
547,1145,1
547,1152,-1
547,1164,1
547,1167,1
547,1179,-1
547,1187,1
547,1221,-1
547,1222,-1
547,1227,1
547,1230,1
547,1233,-1
547,1240,-1
547,1262,-1
547,1265,-1
547,1266,-1
547,1276,1
547,1277,1
547,1278,1
547,1279,1
547,1280,1
547,1282,1
547,1283,1
547,1286,1
547,1287,1
547,1288,1
547,1289,1
547,1290,1
547,1291,1
547,1292,1
547,1293,1
547,1294,1
547,1295,1
547,1296,1
547,1297,1
547,1298,1
547,1299,1
547,1300,1
547,1301,1
547,1302,1
547,1303,1
547,1304,1
547,1305,1
547,1306,1
547,1307,1
547,1308,1
547,1309,1
547,1310,1
547,1311,1
547,1312,1
547,1313,1
547,1314,-1
547,1315,-1
547,1316,-1
547,1317,-1
547,1318,-1
547,1319,-1
547,1320,-1
547,1321,-1
547,1322,-1
547,1323,-1
547,1324,-1
547,1325,-1
547,1326,-1
547,1327,-1
547,1328,-1
547,1329,-1
547,1330,-1
547,1331,-1
547,1332,-1
547,1333,-1
547,1334,-1
547,1335,-1
547,1336,-1
547,1337,-1
547,1338,-1
547,1339,-1
547,1340,-1
547,1341,-1
547,1342,-1
547,1343,-1
547,1344,-1
547,1345,-1
547,1346,-1
547,1347,-1
547,1348,-1
547,1349,-1
547,1350,-1
547,1351,-1
547,1352,-1
547,1353,-1
547,1354,-1
547,1355,-1
547,1356,-1
547,1357,-1
547,1358,-1
547,1359,-1
547,1360,-1
547,1361,-1
547,1362,-1
547,1363,-1
547,1364,-1
547,1365,-1
547,1366,-1
547,1367,-1
547,1368,-1
547,1369,-1
547,1370,-1
547,1371,-1
547,1372,-1
547,1373,-1
547,1374,-1
547,1375,-1
547,1376,-1
547,1377,-1
547,1378,-1
547,1379,-1
547,1380,-1
547,1381,-1
547,1382,-1
547,1383,-1
547,1384,-1
547,1385,-1
547,1386,-1
548,8,1
548,49,1
548,53,1
548,79,1
548,82,1
548,284,1
548,571,1
548,612,1
548,689,1
548,690,1
548,715,1
548,718,1
548,1107,1
548,1289,1
549,43,1
549,49,1
549,79,1
549,276,1
549,349,1
549,541,1
549,569,1
549,609,1
549,622,1
549,689,1
549,752,1
549,784,1
549,817,1
549,969,-1
549,987,1
549,1098,1
549,1184,1
549,1447,1
549,1482,1
549,1573,1
549,2346,1
550,49,1
550,149,1
550,617,-1
550,686,1
550,914,1
550,1914,1
551,21,1
551,49,1
551,149,1
551,577,1
551,597,1
551,888,1
551,994,1
551,3419,1
552,43,1
552,48,1
552,49,1
552,136,1
552,195,1
552,527,1
552,556,1
552,564,1
552,591,1
552,612,1
552,691,1
552,816,1
552,884,-1
552,1193,1
552,1296,1
552,2583,1
552,2621,1
552,3051,1
552,3052,1
553,49,1
553,70,1
553,135,1
553,227,1
553,258,1
553,528,1
553,562,1
553,565,1
553,571,1
553,625,1
553,681,1
553,688,1
553,690,1
553,711,1
553,718,1
553,731,1
553,757,1
553,763,1
553,839,1
553,868,1
553,950,1
553,958,1
553,1118,1
553,1238,1
553,1325,1
553,1327,1
553,1402,1
553,1673,1
553,2295,1
553,2694,1
553,2695,1
554,43,1
554,46,1
554,49,1
554,70,1
554,131,1
554,133,1
554,135,-1
554,139,1
554,360,1
554,1442,-1
554,3486,1
554,3487,1
555,37,1
555,38,1
555,43,1
555,49,1
555,70,1
555,131,1
555,135,1
555,140,1
555,269,1
555,349,1
555,373,1
555,385,1
555,507,1
555,524,1
555,556,1
555,557,1
555,591,1
555,855,1
555,906,1
555,961,1
555,1000,1
555,1093,1
555,1106,1
555,1403,1
555,1438,1
555,1458,1
555,1547,1
555,1548,1
555,1683,1
555,1831,1
555,1854,1
555,1868,1
555,1879,1
555,1892,1
555,1896,1
555,1921,1
555,1945,1
555,2054,1
555,2190,1
555,2197,1
555,2219,1
555,2533,1
555,2540,1
555,2541,1
555,2542,1
555,2543,1
555,2544,1
555,2545,1
555,2546,1
555,2547,1
555,2548,1
555,2549,1
555,2550,1
555,2551,1
555,2552,1
555,2553,1
555,2554,1
555,2555,1
555,2556,1
555,2557,1
555,2558,1
555,2559,1
555,2560,1
555,2561,1
555,2562,1
555,2563,1
555,2564,1
555,2565,1
555,2566,1
556,30,1
556,43,1
556,46,1
556,48,1
556,49,1
556,115,-1
556,133,1
556,135,1
556,510,-1
556,540,1
556,542,1
556,552,1
556,553,1
556,555,1
556,557,1
556,558,1
556,564,1
556,565,1
556,574,1
556,579,1
556,588,-1
556,589,-1
556,590,1
556,592,1
556,597,1
556,615,-1
556,617,1
556,626,-1
556,637,1
556,675,1
556,906,1
556,924,-1
556,1244,-1
556,1441,-1
556,1442,-1
556,1535,-1
556,1854,1
556,1972,1
556,2261,-1
556,2262,-1
556,2453,-1
556,3143,1
556,3144,1
556,3145,1
557,43,1
557,49,1
557,53,1
557,70,1
557,131,1
557,133,1
557,135,1
557,136,1
557,139,1
557,149,1
557,373,1
557,381,1
557,385,1
557,519,1
557,528,1
557,533,1
557,555,1
557,592,1
557,620,1
557,627,1
557,635,1
557,659,1
557,715,1
557,770,1
557,884,-1
557,910,1
557,932,1
557,987,1
557,1106,1
557,1158,1
557,1294,1
557,1359,1
557,1431,1
557,1485,1
557,1538,1
557,1558,1
557,1659,1
557,1866,1
557,2099,1
557,2182,1
557,2183,1
557,2184,-1
557,2185,1
557,2186,1
557,2187,1
557,2188,1
557,2189,1
557,2190,1
557,2191,1
557,2192,1
557,2193,1
557,2194,1
557,2195,1
558,38,1
558,43,1
558,49,1
558,53,1
558,139,1
558,149,1
558,174,1
558,391,1
558,542,1
558,564,1
558,566,1
558,568,1
558,596,1
558,617,1
558,650,1
558,701,1
558,711,1
558,884,-1
558,950,1
558,956,1
558,1185,1
558,1249,-1
558,1250,-1
558,1251,-1
558,1252,-1
558,1442,-1
558,1451,1
558,1491,1
558,1495,1
558,1558,1
558,1847,1
558,1854,1
558,1857,1
558,1935,1
558,2187,1
558,2219,1
558,2312,1
558,2534,1
558,2792,1
558,2888,1
558,2889,1
558,2890,1
558,2891,1
558,2892,1
558,2893,1
558,2894,1
558,2895,1
559,49,1
559,149,1
559,349,1
559,355,1
559,511,-1
559,560,1
559,593,1
559,598,1
559,655,1
559,659,1
559,893,1
559,895,-1
559,921,1
559,982,1
559,1359,1
559,1491,1
559,2113,1
559,2219,1
559,2557,1
559,2708,1
559,2992,1
559,2993,1
559,2994,1
559,2995,1
559,2996,1
559,2997,1
560,38,1
560,49,1
560,74,1
560,149,1
560,349,1
560,402,1
560,517,1
560,533,1
560,541,1
560,559,1
560,592,1
560,637,1
560,640,1
560,672,1
560,688,1
560,885,1
560,903,1
560,914,1
560,978,1
560,986,1
560,1259,1
560,1276,1
560,1446,1
560,1485,1
560,1811,1
560,1883,1
560,1932,1
560,1980,1
560,2056,1
560,2058,1
560,2088,1
560,2151,1
560,2304,1
560,2342,1
560,2460,1
560,2697,1
560,2703,1
560,2704,1
